Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,liked,playlist_origin
It Is What It Is,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,179666,49,"female vocalist, pop, indie pop, indie, singer-songwriter, rnb, british, alternative, britpop, electronic",Parlophone UK,0.866,0.825,8.0,-4.903,1.0,0.0753,0.0813,3.93e-05,0.328,0.767,117.02,50.0,df_fav_albums
All I Ever Asked,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,217578,67,"female vocalist, pop, indie pop, indie, singer-songwriter, rnb, british, alternative, britpop, electronic",Parlophone UK,0.845,0.59,5.0,-6.171,1.0,0.0408,0.495,0.00558,0.168,0.916,115.028,50.0,df_fav_albums
My Everything,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,212697,43,"female vocalist, pop, indie pop, indie, singer-songwriter, rnb, british, alternative, britpop, electronic",Parlophone UK,0.507,0.536,5.0,-5.826,1.0,0.0332,0.595,0.0,0.154,0.415,98.79,50.0,df_fav_albums
Never Need Me,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,205431,59,"female vocalist, pop, indie pop, indie, singer-songwriter, rnb, british, alternative, britpop, electronic",Parlophone UK,0.569,0.792,1.0,-4.283,0.0,0.057,0.062,0.0,0.176,0.702,75.533,50.0,df_fav_albums
The Hills,What A Devastating Turn of Events,Rachel Chinouriri,2024-05-03,211152,53,"female vocalist, pop, indie pop, indie, singer-songwriter, rnb, british, alternative, britpop, electronic",Parlophone UK,0.473,0.606,6.0,-4.295,1.0,0.0312,0.0477,0.0,0.376,0.244,74.972,50.0,df_fav_albums
Lose My Wife,CRASH,Kehlani,2024-06-21,166367,41,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.707,0.543,3.0,-10.689,0.0,0.588,0.576,0.0,0.0973,0.884,140.203,50.0,df_fav_albums
After Hours,CRASH,Kehlani,2024-06-21,202414,48,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.729,0.777,1.0,-3.991,1.0,0.0431,0.069,0.00162,0.112,0.744,121.016,50.0,df_fav_albums
Chapel,CRASH,Kehlani,2024-06-21,237752,41,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.427,0.57,7.0,-5.47,1.0,0.0695,0.609,1.82e-06,0.609,0.29,74.608,50.0,df_fav_albums
Deep,CRASH,Kehlani,2024-06-21,168622,43,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.508,0.666,1.0,-5.425,1.0,0.0636,0.0021,0.000818,0.282,0.322,149.596,50.0,df_fav_albums
Vegas,CRASH,Kehlani,2024-06-21,226356,43,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.529,0.732,2.0,-3.885,1.0,0.034,0.0252,4.3e-05,0.71,0.117,94.999,50.0,df_fav_albums
Tears (feat. Omah Lay),CRASH,"Kehlani,Omah Lay",2024-06-21,213064,47,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.684,0.811,7.0,-6.088,1.0,0.0569,0.0273,0.235,0.231,0.172,114.013,50.0,df_fav_albums
Better Not,CRASH,Kehlani,2024-06-21,164167,41,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.363,0.611,2.0,-8.347,1.0,0.0702,0.691,0.000237,0.13,0.239,93.635,50.0,df_fav_albums
Sucia (feat. Jill Scott & Young Miko),CRASH,"Kehlani,Jill Scott,Young Miko",2024-06-21,262261,47,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.513,0.503,0.0,-6.934,1.0,0.064,0.207,1.84e-06,0.0871,0.114,59.91,50.0,df_fav_albums
8,CRASH,Kehlani,2024-06-21,150262,47,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.705,0.799,2.0,-4.341,1.0,0.0421,0.2,0.0,0.0748,0.685,115.051,50.0,df_fav_albums
Crash,CRASH,Kehlani,2024-06-21,156129,48,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.633,0.704,1.0,-2.706,1.0,0.047,0.461,1.75e-05,0.385,0.554,80.003,50.0,df_fav_albums
What I Want,CRASH,Kehlani,2024-06-21,227216,49,"female vocalist, female vocalist, rnb, soul, pop, hip-hop, american, alternative rnb, usa, electronic",TSNMI / Atlantic,0.513,0.595,8.0,-3.716,1.0,0.103,0.0488,0.000196,0.203,0.19,140.994,50.0,df_fav_albums
Von dutch,BRAT,Charli xcx,2024-06-07,164284,76,"female vocalist, female vocalist, pop, synthpop, electronic, electroclash, electropop, british, hyperpop, bubblegum bass",Atlantic Records,0.706,0.698,10.0,-5.679,1.0,0.0537,0.00298,0.00375,0.116,0.648,130.013,50.0,df_fav_albums
I might say something stupid,BRAT,Charli xcx,2024-06-07,109202,61,"female vocalist, female vocalist, pop, synthpop, electronic, electroclash, electropop, british, hyperpop, bubblegum bass",Atlantic Records,0.504,0.3,5.0,-9.199,1.0,0.029,0.736,0.00629,0.0951,0.16,79.25,50.0,df_fav_albums
Oh Me Oh My,Again! Again!,Mr. Sam & the People People,2024-06-11,191290,10,"usa, americana",Tape Dad,0.687,0.44,0.0,-6.854,1.0,0.0294,0.436,0.0104,0.0944,0.812,82.421,50.0,df_fav_albums
Fluff My Pillow,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,157743,29,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.775,0.674,2.0,-3.943,1.0,0.0399,0.0123,0.0,0.181,0.808,120.006,50.0,df_fav_albums
Rabbit,The Fool,Young Jesus,2024-05-24,357147,10,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.563,0.143,5.0,-9.946,1.0,0.0529,0.404,0.0,0.109,0.171,112.189,50.0,df_fav_albums
Brenda & Diane,The Fool,Young Jesus,2024-05-24,220000,20,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.575,0.5,6.0,-9.065,1.0,0.0558,0.265,0.00451,0.0954,0.326,157.863,50.0,df_fav_albums
North Star Bar,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,244755,21,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.226,0.76,2.0,-4.315,1.0,0.0383,0.00574,0.0,0.289,0.225,187.341,50.0,df_fav_albums
The Impact Of This Exit,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,317010,24,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.443,0.794,2.0,-2.815,1.0,0.0475,0.0263,0.0,0.238,0.376,172.112,50.0,df_fav_albums
"What Are You, A Cop?",The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,251431,35,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.477,0.981,2.0,-2.574,1.0,0.0964,0.000749,0.0,0.374,0.232,155.896,50.0,df_fav_albums
Stuck In My Straw,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,145326,23,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.37,0.851,2.0,-4.8,1.0,0.0486,0.00354,0.0,0.509,0.403,107.247,50.0,df_fav_albums
Random Dancing,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,175439,22,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.703,0.754,2.0,-3.06,1.0,0.0309,0.00289,0.0,0.0616,0.78,94.472,50.0,df_fav_albums
Zoloft,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,185398,22,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.338,0.972,2.0,-3.441,1.0,0.0618,0.000252,2.78e-06,0.39,0.585,180.0,50.0,df_fav_albums
Here’s A Fork,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,175115,31,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.518,0.963,2.0,-3.036,1.0,0.087,0.000185,0.0,0.127,0.681,162.009,50.0,df_fav_albums
Moonlight,The Fool,Young Jesus,2024-05-24,195348,9,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.48,0.194,5.0,-9.698,1.0,0.0343,0.755,4.42e-06,0.125,0.211,96.117,50.0,df_fav_albums
You Old Dog,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,191518,28,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.441,0.905,9.0,-2.933,1.0,0.0631,0.000969,0.0,0.113,0.769,94.826,50.0,df_fav_albums
Steered Straight,The Cleanest of Houses Are Empty,Carly Cosgrove,2024-06-14,64579,24,"female vocalist, female vocalist, pop, icarly, nickelodeon, pop rock, rock, dance, soundtrack, electronic",Many Hats Distribution,0.495,0.296,9.0,-8.212,1.0,0.0408,0.128,0.0,0.178,0.718,91.789,50.0,df_fav_albums
Monkey Business,Again! Again!,Mr. Sam & the People People,2024-06-11,231353,2,"usa, americana",Tape Dad,0.671,0.388,2.0,-9.527,1.0,0.0354,0.875,1.97e-05,0.179,0.538,146.232,50.0,df_fav_albums
Go Baby Go (Part Two),Again! Again!,Mr. Sam & the People People,2024-06-11,297845,2,"usa, americana",Tape Dad,0.506,0.715,4.0,-5.882,0.0,0.0328,0.0781,0.0112,0.25,0.394,132.306,50.0,df_fav_albums
Now That I Know You,Again! Again!,Mr. Sam & the People People,2024-06-11,195144,9,"usa, americana",Tape Dad,0.889,0.376,3.0,-8.724,1.0,0.0465,0.431,0.0241,0.109,0.775,95.881,50.0,df_fav_albums
Every Time Everybody,Again! Again!,Mr. Sam & the People People,2024-06-11,231889,12,"usa, americana",Tape Dad,0.718,0.565,4.0,-8.43,1.0,0.0341,0.795,0.000121,0.293,0.639,121.345,50.0,df_fav_albums
Happily,Again! Again!,Mr. Sam & the People People,2024-06-11,269394,2,"usa, americana",Tape Dad,0.734,0.3,0.0,-9.686,1.0,0.0284,0.834,0.000554,0.11,0.49,80.777,50.0,df_fav_albums
Rich,The Fool,Young Jesus,2024-05-24,370751,11,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.707,0.279,5.0,-14.297,1.0,0.038,0.911,0.0437,0.0868,0.393,134.95,50.0,df_fav_albums
MOTY,The Fool,Young Jesus,2024-05-24,245778,11,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.644,0.589,5.0,-7.668,1.0,0.0414,0.454,0.00285,0.275,0.63,90.52,50.0,df_fav_albums
Sympathy is a knife,BRAT,Charli xcx,2024-06-07,151125,70,"female vocalist, female vocalist, pop, synthpop, electronic, electroclash, electropop, british, hyperpop, bubblegum bass",Atlantic Records,0.718,0.706,7.0,-5.596,0.0,0.0587,0.0539,0.0,0.41,0.58,131.943,50.0,df_fav_albums
Lose My Focus,Where the Butterflies Go in the Rain,Raveena,2024-06-14,227683,39,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.652,0.63,6.0,-5.657,1.0,0.0815,0.183,9.81e-05,0.0987,0.308,96.001,50.0,df_fav_albums
Club classics,BRAT,Charli xcx,2024-06-07,153526,69,"female vocalist, female vocalist, pop, synthpop, electronic, electroclash, electropop, british, hyperpop, bubblegum bass",Atlantic Records,0.704,0.868,7.0,-6.022,1.0,0.191,0.125,4.4e-05,0.167,0.712,144.969,50.0,df_fav_albums
360,BRAT,Charli xcx,2024-06-07,133805,80,"female vocalist, female vocalist, pop, synthpop, electronic, electroclash, electropop, british, hyperpop, bubblegum bass",Atlantic Records,0.857,0.62,0.0,-8.13,1.0,0.0472,0.646,0.244,0.0934,0.796,120.042,50.0,df_fav_albums
Water,Where the Butterflies Go in the Rain,Raveena,2024-06-14,334640,28,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.314,0.68,7.0,-7.401,1.0,0.0774,0.0518,5.25e-05,0.157,0.243,175.71,50.0,df_fav_albums
Little Bird,Where the Butterflies Go in the Rain,Raveena,2024-06-14,155094,28,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.402,0.213,8.0,-10.767,1.0,0.0401,0.791,2.1e-06,0.204,0.188,117.971,50.0,df_fav_albums
Afternoon Tea with the Auroras (Interlude),Where the Butterflies Go in the Rain,Raveena,2024-06-14,35726,26,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.633,0.142,10.0,-15.538,1.0,0.51,0.971,0.0,0.112,0.736,94.464,50.0,df_fav_albums
Smile For Me,Where the Butterflies Go in the Rain,Raveena,2024-06-14,201000,37,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.782,0.497,1.0,-7.549,1.0,0.0368,0.478,0.000206,0.237,0.651,121.042,50.0,df_fav_albums
16 Candles (feat. Ganavya),Where the Butterflies Go in the Rain,"Raveena,Ganavya",2024-06-14,307718,32,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.618,0.604,7.0,-8.417,1.0,0.0337,0.121,0.000183,0.121,0.321,108.116,50.0,df_fav_albums
Kid,Where the Butterflies Go in the Rain,Raveena,2024-06-14,209944,29,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.398,0.284,11.0,-9.572,1.0,0.0314,0.908,0.000709,0.152,0.16,142.439,50.0,df_fav_albums
We Should Move Somewhere Beautiful (feat. Arima Ederra),Where the Butterflies Go in the Rain,"Raveena,Arima Ederra",2024-06-14,110487,31,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.396,0.154,4.0,-13.05,0.0,0.0334,0.84,0.0,0.286,0.076,110.72,50.0,df_fav_albums
Junebug (feat. JPEGMAFIA),Where the Butterflies Go in the Rain,"Raveena,JPEGMAFIA",2024-06-14,225384,42,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.806,0.772,1.0,-5.744,1.0,0.121,0.297,0.000559,0.111,0.884,93.897,50.0,df_fav_albums
The Weasel,The Fool,Young Jesus,2024-05-24,170735,9,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.556,0.269,3.0,-9.729,1.0,0.0332,0.872,0.0,0.161,0.171,112.686,50.0,df_fav_albums
Baby Mama,Where the Butterflies Go in the Rain,Raveena,2024-06-14,233639,34,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.687,0.583,5.0,-5.793,1.0,0.0327,0.41,0.0118,0.329,0.532,102.913,50.0,df_fav_albums
Every Color,Where the Butterflies Go in the Rain,Raveena,2024-06-14,171922,32,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.443,0.614,1.0,-8.1,0.0,0.1,0.332,0.00827,0.351,0.246,83.967,50.0,df_fav_albums
Rise,Where the Butterflies Go in the Rain,Raveena,2024-06-14,334578,35,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.404,0.514,0.0,-7.137,1.0,0.0274,0.718,0.0327,0.106,0.374,83.657,50.0,df_fav_albums
Lucky,Where the Butterflies Go in the Rain,Raveena,2024-06-14,226306,42,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.697,0.683,8.0,-7.426,1.0,0.0579,0.43,0.00298,0.185,0.61,87.015,50.0,df_fav_albums
Pluto,Where the Butterflies Go in the Rain,Raveena,2024-06-14,213349,43,"female vocalist, female vocalist, rnb, soul, neo-soul, dream pop, alternative rnb, pop, contemporary rnb, usa","Moonstone Recordings, LLC / EMPIRE",0.653,0.673,8.0,-5.427,1.0,0.0828,0.142,3.27e-05,0.154,0.529,95.043,50.0,df_fav_albums
Dancer,The Fool,Young Jesus,2024-05-24,252608,7,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.35,0.178,2.0,-15.43,1.0,0.0478,0.929,0.0114,0.119,0.102,76.356,50.0,df_fav_albums
Sunrise,The Fool,Young Jesus,2024-05-24,251202,9,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.5,0.404,5.0,-7.833,1.0,0.0268,0.634,0.000903,0.1,0.126,96.578,50.0,df_fav_albums
Am I the Only One,The Fool,Young Jesus,2024-05-24,210919,10,"indie rock, indie, rock, alternative, art rock, alternative rock, emo, folk, indie pop, usa",Saddle Creek,0.523,0.389,6.0,-11.66,1.0,0.0424,0.902,0.0978,0.102,0.372,110.138,50.0,df_fav_albums
My Heart Your Heart,Bad Bad Hats,Bad Bad Hats,2024-04-12,168066,28,"female vocalist, indie pop, indie, twee, minneapolis, alternative, minnesota, indie rock, usa, indiepop",Don Giovanni Records,0.717,0.773,2.0,-3.976,1.0,0.0527,0.013,0.346,0.0586,0.82,133.04,50.0,df_fav_albums
Lay Low,Bad Bad Hats,Bad Bad Hats,2024-04-12,213920,18,"female vocalist, indie pop, indie, twee, minneapolis, alternative, minnesota, indie rock, usa, indiepop",Don Giovanni Records,0.641,0.59,0.0,-7.308,1.0,0.136,0.272,0.0103,0.247,0.591,173.169,50.0,df_fav_albums
The New Stuff,Bad Bad Hats,Bad Bad Hats,2024-04-12,249106,17,"female vocalist, indie pop, indie, twee, minneapolis, alternative, minnesota, indie rock, usa, indiepop",Don Giovanni Records,0.695,0.914,2.0,-4.489,1.0,0.052,0.00357,0.47,0.585,0.939,132.005,50.0,df_fav_albums
I'd Say I'm...,I'd Say I'm Not Fine,Barely Civil,2024-03-22,56013,8,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.214,0.995,2.0,-7.17,1.0,0.152,7.64e-05,0.00324,0.265,0.0371,97.812,50.0,df_fav_albums
Closing Doors,I'd Say I'm Not Fine,Barely Civil,2024-03-22,291887,5,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.66,0.13,2.0,-19.641,1.0,0.0415,0.86,0.615,0.109,0.316,128.315,50.0,df_fav_albums
Invading Space,I'd Say I'm Not Fine,Barely Civil,2024-03-22,233376,5,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.369,0.52,9.0,-9.184,1.0,0.0315,0.00957,0.0242,0.554,0.124,123.883,50.0,df_fav_albums
Finding Time,I'd Say I'm Not Fine,Barely Civil,2024-03-22,163674,6,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.585,0.87,2.0,-5.011,1.0,0.0396,0.00214,0.000318,0.319,0.855,134.097,50.0,df_fav_albums
Dwindling,I'd Say I'm Not Fine,Barely Civil,2024-03-22,241483,6,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.187,0.397,11.0,-7.878,1.0,0.0319,0.000604,0.0047,0.211,0.235,173.123,50.0,df_fav_albums
Better Now,I'd Say I'm Not Fine,Barely Civil,2024-03-22,223381,16,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.508,0.889,4.0,-5.667,1.0,0.0427,2.59e-05,0.00951,0.43,0.769,143.923,50.0,df_fav_albums
Shifting Blame,I'd Say I'm Not Fine,Barely Civil,2024-03-22,242847,7,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.558,0.689,2.0,-6.885,1.0,0.0271,0.000276,0.0142,0.192,0.529,99.953,50.0,df_fav_albums
Coasting Mostly,I'd Say I'm Not Fine,Barely Civil,2024-03-22,197099,11,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.179,0.939,11.0,-5.693,1.0,0.0635,7.45e-05,0.00387,0.505,0.677,161.952,50.0,df_fav_albums
Floating Again,I'd Say I'm Not Fine,Barely Civil,2024-03-22,163111,10,"emo, post-rock, alternative rock, math rock, indie rock, usa, american, pop punk, united states, milwaukee",Take This To Heart,0.264,0.906,2.0,-5.186,1.0,0.141,0.000256,4.4e-05,0.0564,0.615,67.409,50.0,df_fav_albums
I’ve Got Your Back,"Mind, Man, Medicine",The Secret Sisters,2024-03-29,201720,22,"female vocalist, country, folk, americana, alt-country, indie, american, contemporary country, country-folk, alabama",New West Records,0.56,0.191,2.0,-9.729,1.0,0.0299,0.974,0.0,0.168,0.374,110.529,50.0,df_fav_albums
Dollar Bill Bar,Trail Of Flowers,Sierra Ferrell,2024-03-22,209176,52,"female vocalist, country, americana, usa, alt-country, folk, west virginia, united states, singer-songwriter, american",Rounder,0.516,0.589,11.0,-6.422,1.0,0.0655,0.465,0.0,0.0949,0.458,128.215,50.0,df_fav_albums
I Can Never Be Without You Anymore,"Mind, Man, Medicine",The Secret Sisters,2024-03-29,200829,32,"female vocalist, country, folk, americana, alt-country, indie, american, contemporary country, country-folk, alabama",New West Records,0.572,0.212,7.0,-11.967,1.0,0.0282,0.842,0.0,0.143,0.295,75.146,50.0,df_fav_albums
